team_1,team_2,count
MEM,LAL,0
MEM,MIA,0
MEM,MIL,0
MEM,MIN,0
MEM,BKN,0
MEM,NYK,0
MEM,ORL,0
MEM,IND,0
MEM,PHI,0
MEM,PHX,0
MEM,POR,0
MEM,SAC,0
MEM,SAS,0
MEM,OKC,0
MEM,TOR,0
MEM,UTA,-3
MEM,MEM,0
MEM,WAS,0
MEM,DET,0
MEM,CHA,0
MEM,CLE,0
MEM,GSW,0
WAS,ATL,0
WAS,BOS,0
WAS,NOP,0
WAS,CHI,0
WAS,DAL,0
WAS,DEN,0
WAS,HOU,0
WAS,LAC,0
WAS,LAL,0
WAS,MIA,0
WAS,MIL,0
WAS,MIN,0
WAS,BKN,0
WAS,NYK,0
WAS,ORL,0
WAS,IND,0
WAS,PHI,-3
WAS,PHX,0
WAS,POR,0
WAS,SAC,0
WAS,SAS,0
WAS,OKC,0
WAS,TOR,0
WAS,UTA,0
WAS,MEM,0
WAS,WAS,0
WAS,DET,0
WAS,CHA,0
WAS,CLE,0
WAS,GSW,0
DET,ATL,0
DET,BOS,0
DET,NOP,0
DET,CHI,0
DET,DAL,0
DET,DEN,0
DET,HOU,0
DET,LAC,0
DET,LAL,0
DET,MIA,0
DET,MIL,0
DET,MIN,0
DET,BKN,0
DET,NYK,0
DET,ORL,0
DET,IND,0
DET,PHI,0
DET,PHX,0
DET,POR,0
DET,SAC,0
DET,SAS,0
DET,OKC,0
DET,TOR,0
DET,UTA,0
DET,MEM,0
DET,WAS,0
DET,DET,0
DET,CHA,0
DET,CLE,0
DET,GSW,0
CHA,ATL,0
CHA,BOS,0
CHA,NOP,0
CHA,CHI,0
CHA,DAL,0
CHA,DEN,0
CHA,HOU,0
CHA,LAC,0
CHA,LAL,0
CHA,MIA,0
CHA,MIL,0
CHA,MIN,0
CHA,BKN,0
CHA,NYK,0
CHA,ORL,0
CHA,IND,0
CHA,PHI,0
CHA,PHX,0
CHA,POR,0
CHA,SAC,0
CHA,SAS,0
CHA,OKC,0
CHA,TOR,0
CHA,UTA,0
CHA,MEM,0
CHA,WAS,0
CHA,DET,0
CHA,CHA,0
CHA,CLE,0
CHA,GSW,0
CLE,ATL,0
CLE,BOS,0
CLE,NOP,0
CLE,CHI,0
CLE,DAL,0
CLE,DEN,0
CLE,HOU,0
CLE,LAC,0
CLE,LAL,0
CLE,MIA,0
CLE,MIL,0
CLE,MIN,0
CLE,BKN,0
CLE,NYK,0
CLE,ORL,0
CLE,IND,0
CLE,PHI,0
CLE,PHX,0
CLE,POR,0
CLE,SAC,0
CLE,SAS,0
CLE,OKC,0
CLE,TOR,0
CLE,UTA,0
CLE,MEM,0
CLE,WAS,0
CLE,DET,0
CLE,CHA,0
CLE,CLE,0
CLE,GSW,0
GSW,ATL,0
GSW,BOS,0
GSW,NOP,0
GSW,CHI,0
GSW,DAL,0
GSW,DEN,0
GSW,HOU,0
GSW,LAC,0
GSW,LAL,0
GSW,MIA,0
GSW,MIL,0
GSW,MIN,0
GSW,BKN,0
GSW,NYK,0
GSW,ORL,0
GSW,IND,0
GSW,PHI,0
GSW,PHX,0
GSW,POR,0
GSW,SAC,0
GSW,SAS,0
GSW,OKC,0
GSW,TOR,0
GSW,UTA,0
GSW,MEM,0
GSW,WAS,0
GSW,DET,0
GSW,CHA,0
GSW,CLE,0
GSW,GSW,0
